text,label,score,created_at
Bitcoin is gaining serious traction. Bull run is coming! #cryptocurrency,BULLISH,0.9078679503864772,2025-08-13 07:11:12
"Bitcoin just got a new partnership, price will soar! #cryptocurrency",BULLISH,0.9933055373915062,2025-07-29 09:14:24
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTCUSDT,BEARISH,0.9150553983188976,2025-08-06 21:40:11
Bitcoin is having a major pump right now! To the moon! 🚀 #cryptocurrency,BULLISH,0.9483009911191332,2025-08-01 14:39:06
"Bitcoin Just checking the market stats, everything looks normal. #BTCUSDT",NEUTRAL,0.8229360214395214,2025-07-15 07:23:18
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.9778067093211332,2025-08-11 16:05:50
Bitcoin is experiencing a major sell-off. This is not good. #crypto,BEARISH,0.9116211568467592,2025-07-22 20:24:50
Bitcoin is showing some strong positive momentum. #crypto,BULLISH,0.9075936985564396,2025-07-26 20:52:20
Bitcoin seems to be losing all its value. #BTC,BEARISH,0.9227123313553388,2025-07-30 06:47:04
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.8021752641620307,2025-08-01 19:57:43
Bitcoin is looking bearish on the charts. Stay away! #cryptocurrency,BEARISH,0.994271974470784,2025-07-30 04:36:28
Bitcoin is experiencing a major sell-off. This is not good. #BTC,BEARISH,0.96919400930336,2025-07-27 11:53:02
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.8944916982587131,2025-07-30 01:09:01
Bitcoin is on the verge of a major breakout. #BTC,BULLISH,0.942342886641977,2025-07-22 06:20:48
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.8446081448176109,2025-07-25 12:11:56
Bitcoin is on the verge of a major breakout. #cryptocurrency,BULLISH,0.959694173015862,2025-08-10 13:32:39
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTCUSDT,BEARISH,0.943355881106292,2025-07-18 14:05:11
Bitcoin is showing some mild fluctuations. #BTC,NEUTRAL,0.8152463069454974,2025-07-25 05:07:38
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.8823514683835147,2025-08-01 18:53:42
Bitcoin seems to be losing all its value. #Bitcoin,BEARISH,0.9585714555562423,2025-08-10 05:17:29
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #Bitcoin,BEARISH,0.9877579004539356,2025-07-15 16:35:02
Bitcoin I'm losing a lot of money on this. #BTC,BEARISH,0.9200208250440128,2025-08-05 02:36:57
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTCUSDT,BEARISH,0.9970942518989406,2025-08-02 17:05:27
Bitcoin is a great long-term hold. #BTC,BULLISH,0.9925857688467432,2025-08-01 07:12:41
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.9125191703042508,2025-08-11 04:08:46
"Bitcoin is just a stablecoin, nothing to see here. #BTC",NEUTRAL,0.8627259360944329,2025-07-24 05:25:58
Bitcoin seems to be losing all its value. #BTCUSDT,BEARISH,0.904121512775806,2025-07-23 02:24:00
Bitcoin is falling hard. A dump is coming. #BTC,BEARISH,0.9591065278905544,2025-07-16 03:45:26
"Bitcoin is consolidating, not much movement either way. #crypto",NEUTRAL,0.8234215498264252,2025-07-24 08:56:40
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.906377988817478,2025-08-11 07:52:34
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.8332302667938851,2025-08-04 08:31:54
Bitcoin price has been pretty stable this week. #BTCUSDT,NEUTRAL,0.891087683960566,2025-07-15 02:20:20
Bitcoin is experiencing a major sell-off. This is not good. #BTCUSDT,BEARISH,0.9416442889800952,2025-08-04 14:12:32
Bitcoin is a great long-term hold. #crypto,BULLISH,0.9650511950774068,2025-08-12 06:50:23
Bitcoin is falling hard. A dump is coming. #BTCUSDT,BEARISH,0.9809345687057875,2025-07-22 05:11:39
Bitcoin is having a major pump right now! To the moon! 🚀 #BTCUSDT,BULLISH,0.9781326677385128,2025-07-26 12:39:03
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8767776431231121,2025-08-09 10:26:29
Bitcoin is falling hard. A dump is coming. #crypto,BEARISH,0.933223421385824,2025-07-16 07:20:46
Bitcoin I'm losing a lot of money on this. #Bitcoin,BEARISH,0.9212235701865856,2025-07-25 12:07:29
"Bitcoin is just a stablecoin, nothing to see here. #BTC",NEUTRAL,0.9290416210813806,2025-07-16 17:07:09
Bitcoin is looking bearish on the charts. Stay away! #crypto,BEARISH,0.9264539365787596,2025-08-07 04:23:07
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.965660457083932,2025-07-23 18:26:51
Bitcoin is experiencing a major sell-off. This is not good. #BTCUSDT,BEARISH,0.97417261211111,2025-07-15 03:21:17
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.9786793548128252,2025-08-01 18:42:48
Bitcoin is falling hard. A dump is coming. #crypto,BEARISH,0.9157786545620592,2025-08-13 00:32:39
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8700486837485342,2025-07-16 06:33:41
Bitcoin is on the verge of a major breakout. #crypto,BULLISH,0.9082932967591312,2025-08-10 05:06:13
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.8600730929208666,2025-08-11 09:55:21
"Bitcoin Just checking the market stats, everything looks normal. #cryptocurrency",NEUTRAL,0.8592823982395954,2025-08-02 15:12:39
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.9311346850040833,2025-07-30 15:37:34
Bitcoin is in a steep correction. This is making me nervous. 😩 #Bitcoin,BEARISH,0.9352106884195096,2025-07-25 20:57:23
Bitcoin I'm losing a lot of money on this. #Bitcoin,BEARISH,0.9802350380827596,2025-07-25 15:34:31
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.9684090679244548,2025-07-31 17:01:11
Bitcoin is gaining serious traction. Bull run is coming! #crypto,BULLISH,0.9730772529008386,2025-08-09 09:42:06
Bitcoin price has been flat all week. #Bitcoin,NEUTRAL,0.9198709406659956,2025-08-07 11:08:40
Bitcoin is showing some mild fluctuations. #BTC,NEUTRAL,0.8597909334176268,2025-07-17 02:33:39
Bitcoin seems to be losing all its value. #BTC,BEARISH,0.938886122067064,2025-08-08 06:31:29
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #cryptocurrency,BEARISH,0.9009482714935434,2025-07-20 02:51:19
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #crypto,BEARISH,0.9794179189809292,2025-08-09 07:09:00
Bitcoin price has been flat all week. #Bitcoin,NEUTRAL,0.8404269987416058,2025-08-02 18:21:25
Bitcoin price has been flat all week. #Bitcoin,NEUTRAL,0.9393312362834524,2025-07-27 05:18:15
Bitcoin I'm losing a lot of money on this. #Bitcoin,BEARISH,0.9440825068105964,2025-07-28 03:52:47
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #Bitcoin,BEARISH,0.9749833118241872,2025-07-28 11:42:56
Bitcoin is a great long-term hold. #Bitcoin,BULLISH,0.98288095726167,2025-08-03 16:58:46
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.8818941302129976,2025-07-15 21:11:19
"Bitcoin Just checking the market stats, everything looks normal. #cryptocurrency",NEUTRAL,0.882607195785042,2025-07-29 07:48:50
Bitcoin is looking bearish on the charts. Stay away! #BTCUSDT,BEARISH,0.9076207455904564,2025-07-20 08:10:52
Bitcoin is experiencing a major sell-off. This is not good. #cryptocurrency,BEARISH,0.909672994016501,2025-08-02 14:52:32
"Bitcoin just got a new partnership, price will soar! #cryptocurrency",BULLISH,0.9619748105572984,2025-07-30 16:11:54
Bitcoin seems to be losing all its value. #BTC,BEARISH,0.9719678883074088,2025-07-20 04:49:41
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.961457269106884,2025-08-07 11:12:16
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.89406383883868,2025-07-19 16:53:17
"Bitcoin just got a new partnership, price will soar! #crypto",BULLISH,0.9470327860958232,2025-07-15 08:26:18
Bitcoin is gaining serious traction. Bull run is coming! #cryptocurrency,BULLISH,0.9235148715439124,2025-07-21 04:04:10
Bitcoin is having a major pump right now! To the moon! 🚀 #cryptocurrency,BULLISH,0.9126250212971214,2025-07-15 15:17:01
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9111571541807838,2025-08-10 01:40:35
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #crypto,BEARISH,0.9883579722933098,2025-08-08 13:13:42
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.8120521163743633,2025-07-17 10:54:19
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.945398402431498,2025-07-22 15:18:07
Bitcoin seems to be losing all its value. #BTC,BEARISH,0.9746753642556312,2025-07-17 07:38:42
Bitcoin price has been pretty stable this week. #BTCUSDT,NEUTRAL,0.8444613606341721,2025-07-20 15:42:52
Bitcoin looks incredibly bullish for the rest of the year. #crypto,BULLISH,0.978071100874937,2025-07-31 12:56:47
Bitcoin I'm losing a lot of money on this. #BTCUSDT,BEARISH,0.9769586382833616,2025-07-31 09:58:06
Bitcoin is gaining serious traction. Bull run is coming! #BTCUSDT,BULLISH,0.9317122288059152,2025-08-03 01:27:24
Bitcoin is falling hard. A dump is coming. #crypto,BEARISH,0.9645263405464384,2025-08-11 12:56:46
"Bitcoin is just a stablecoin, nothing to see here. #crypto",NEUTRAL,0.8157978673720889,2025-07-31 00:07:10
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.929657068307101,2025-08-10 12:27:19
Bitcoin seems to be losing all its value. #crypto,BEARISH,0.9222713010234602,2025-07-27 10:53:31
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.9680306875539376,2025-07-20 19:49:20
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8125263018828115,2025-07-26 08:53:43
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.9171319057396312,2025-08-10 12:05:03
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.9322950028520512,2025-07-21 03:03:32
Bitcoin is showing some mild fluctuations. #crypto,NEUTRAL,0.8936594591419025,2025-07-17 22:18:09
Bitcoin looks incredibly bullish for the rest of the year. #Bitcoin,BULLISH,0.9530378585621092,2025-08-01 18:10:43
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.9009043962746623,2025-08-12 21:07:45
"Bitcoin just got a new partnership, price will soar! #BTC",BULLISH,0.9977786995293784,2025-07-23 12:42:23
Bitcoin price has been pretty stable this week. #BTCUSDT,NEUTRAL,0.8261675579677888,2025-07-27 11:37:10
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.8593335341127704,2025-07-17 05:23:57
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.8247203023641289,2025-08-03 21:09:56
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.8151697412078454,2025-08-02 11:27:55
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.9136257733265976,2025-08-05 00:00:04
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.8831072253027101,2025-07-26 13:56:53
Bitcoin is looking bearish on the charts. Stay away! #BTCUSDT,BEARISH,0.9550589378206528,2025-08-07 16:53:55
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.9025782954426396,2025-08-05 14:13:59
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTC,BEARISH,0.9514057083207051,2025-07-21 22:42:05
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.987319357003894,2025-07-25 06:46:03
Bitcoin seems to be losing all its value. #crypto,BEARISH,0.9548713765617288,2025-08-06 12:08:44
Bitcoin is experiencing a major sell-off. This is not good. #BTC,BEARISH,0.9102494684384198,2025-08-01 11:17:36
Bitcoin is showing some mild fluctuations. #Bitcoin,NEUTRAL,0.8598355800096485,2025-07-31 00:34:19
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.8788239989079967,2025-08-06 05:30:29
Bitcoin I'm losing a lot of money on this. #crypto,BEARISH,0.9033559380663054,2025-07-25 22:36:24
"Bitcoin is just a stablecoin, nothing to see here. #BTCUSDT",NEUTRAL,0.8928993097852853,2025-07-18 05:52:57
"Bitcoin Just checking the market stats, everything looks normal. #cryptocurrency",NEUTRAL,0.815145264241636,2025-08-12 17:43:16
Bitcoin is gaining serious traction. Bull run is coming! #crypto,BULLISH,0.9660883077115882,2025-08-12 09:29:42
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.8584919470440809,2025-08-06 11:06:04
"Bitcoin is just a stablecoin, nothing to see here. #BTCUSDT",NEUTRAL,0.937973159351006,2025-07-28 07:33:16
Bitcoin I'm losing a lot of money on this. #BTC,BEARISH,0.9697393687495612,2025-08-07 08:14:02
"Bitcoin Just checking the market stats, everything looks normal. #Bitcoin",NEUTRAL,0.8643862228020563,2025-07-31 12:33:23
Bitcoin is experiencing a major sell-off. This is not good. #BTCUSDT,BEARISH,0.9233348204730968,2025-08-12 01:51:01
"Bitcoin just got a new partnership, price will soar! #BTCUSDT",BULLISH,0.9457465871678072,2025-08-03 08:33:21
Bitcoin is in a steep correction. This is making me nervous. 😩 #Bitcoin,BEARISH,0.9318089750016748,2025-07-23 13:05:24
Bitcoin is showing some mild fluctuations. #crypto,NEUTRAL,0.9374547811256426,2025-07-16 22:19:16
Bitcoin seems to be losing all its value. #BTCUSDT,BEARISH,0.9426674451713964,2025-07-16 12:16:56
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTCUSDT,BEARISH,0.9428204193188656,2025-07-29 07:17:51
"Bitcoin is consolidating, not much movement either way. #crypto",NEUTRAL,0.8320001990296886,2025-07-14 18:51:22
Bitcoin is on the verge of a major breakout. #Bitcoin,BULLISH,0.9207687128592666,2025-07-31 08:03:20
"Bitcoin Just checking the market stats, everything looks normal. #BTCUSDT",NEUTRAL,0.8446913778268355,2025-07-17 15:06:55
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.9318769695141126,2025-07-15 11:47:39
Bitcoin I'm losing a lot of money on this. #Bitcoin,BEARISH,0.909739553464456,2025-07-24 07:52:42
Bitcoin is showing some mild fluctuations. #BTC,NEUTRAL,0.8356446505551592,2025-07-22 00:46:02
Bitcoin is showing some mild fluctuations. #Bitcoin,NEUTRAL,0.8683993794846321,2025-08-04 15:58:04
Bitcoin is in a steep correction. This is making me nervous. 😩 #crypto,BEARISH,0.901713118890698,2025-07-16 17:29:48
Bitcoin is on the verge of a major breakout. #cryptocurrency,BULLISH,0.9131729461595504,2025-08-11 14:56:43
Bitcoin price has been flat all week. #BTCUSDT,NEUTRAL,0.8458548395551013,2025-07-23 03:24:20
Bitcoin is on the verge of a major breakout. #crypto,BULLISH,0.9477693364980906,2025-07-29 05:49:11
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.9570006008302384,2025-08-02 04:31:39
Bitcoin is falling hard. A dump is coming. #BTCUSDT,BEARISH,0.9647407301537572,2025-07-24 22:09:41
"Bitcoin just got a new partnership, price will soar! #BTC",BULLISH,0.9500943074532624,2025-08-05 20:04:35
"Bitcoin Just checking the market stats, everything looks normal. #cryptocurrency",NEUTRAL,0.8111130878289293,2025-07-19 15:59:29
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.9858245428735316,2025-08-03 22:55:23
Bitcoin is experiencing a major sell-off. This is not good. #BTC,BEARISH,0.988948132786648,2025-08-09 20:03:31
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.9536936739797512,2025-07-22 23:24:01
Bitcoin is looking bearish on the charts. Stay away! #BTC,BEARISH,0.9860524363277212,2025-07-16 01:13:50
Bitcoin is experiencing a major sell-off. This is not good. #crypto,BEARISH,0.9156151184464888,2025-07-28 18:50:34
Bitcoin is gaining serious traction. Bull run is coming! #cryptocurrency,BULLISH,0.93184956615006,2025-07-27 11:45:16
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #cryptocurrency,BEARISH,0.9387779892653904,2025-07-30 11:34:49
Bitcoin seems to be losing all its value. #Bitcoin,BEARISH,0.9251517285616638,2025-08-02 05:55:47
"Bitcoin is consolidating, not much movement either way. #crypto",NEUTRAL,0.9176849605209036,2025-08-07 01:26:45
Bitcoin price has been flat all week. #BTCUSDT,NEUTRAL,0.935886714704419,2025-07-31 08:23:39
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.8658066677489712,2025-07-31 04:44:24
Bitcoin is on the verge of a major breakout. #BTC,BULLISH,0.9567624200100144,2025-08-11 12:41:27
"Bitcoin just got a new partnership, price will soar! #BTC",BULLISH,0.931033879646558,2025-08-08 09:03:14
Bitcoin looks incredibly bullish for the rest of the year. #crypto,BULLISH,0.9890768705113074,2025-08-06 23:45:33
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.8677567282011899,2025-07-28 22:25:24
Bitcoin is having a major pump right now! To the moon! 🚀 #BTCUSDT,BULLISH,0.9037582389619414,2025-08-12 19:53:26
Bitcoin is gaining serious traction. Bull run is coming! #crypto,BULLISH,0.9795873364980694,2025-07-28 13:52:28
Bitcoin seems to be losing all its value. #Bitcoin,BEARISH,0.9397588007276794,2025-07-28 04:25:39
Bitcoin price has been flat all week. #crypto,NEUTRAL,0.908559547265607,2025-08-07 01:48:31
Bitcoin looks incredibly bullish for the rest of the year. #crypto,BULLISH,0.9134544132612408,2025-07-23 23:37:00
Bitcoin price has been pretty stable this week. #cryptocurrency,NEUTRAL,0.8007966061866025,2025-08-07 17:15:25
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.9696600440342534,2025-08-07 19:48:41
Bitcoin is having a major pump right now! To the moon! 🚀 #crypto,BULLISH,0.9091819574502612,2025-08-01 07:30:25
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.934939779600682,2025-07-26 00:28:33
Bitcoin price has been flat all week. #cryptocurrency,NEUTRAL,0.8976036329780044,2025-08-07 10:41:54
Bitcoin is falling hard. A dump is coming. #BTC,BEARISH,0.991795610540431,2025-07-16 15:57:54
Bitcoin is looking bearish on the charts. Stay away! #BTCUSDT,BEARISH,0.9947764237613904,2025-07-21 03:16:29
